X,Y,OBJECTID,SCHID,NAME,ADDRESS,TOWN_MAIL,TOWN,ZIPCODE,PHONE,GRADES,TYPE,TYPE_DESC,TYPE_DESC2,DIST_NAME,DIST_CODE,MA_ADDR_ID
206693.649800003,869536.731400002,1910,01670815,Amego School,122 Grove St,Franklin,FRANKLIN,02038,508-455-6245,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",SPE,Special Education (Approved),,,,2100169
250278.872599997,821436.946,1911,00940815,St. Joseph School,100 Spring Street,Fairhaven,FAIRHAVEN,02719,508-996-1983,"PK,K,01,02,03,04,05,06,07,08",PRI,Private,,,,3999400
190207.633199997,866741.413800001,1912,03040515,Gateway to College,300 Quaker Highway,Uxbridge,UXBRIDGE,01569,508-278-8633,"09,10,11,12",SEC,Public Secondary,,Uxbridge,03040000,1530495
194360.145800002,904471.538800001,1913,01410850,The Darnell School for Educational and Behavioral Service,15 South Street,Hudson,HUDSON,01749,508-298-1639,"03,04,05,06,07,08,09,10,11,12",SPE,Special Education (Approved),,,,1965184
225411.704,903465.889400002,1914,00460875,Walker Beacon School,917 Belmont Street,Watertown,WATERTOWN,02472,617-993-5100,"07,08,09,10,11,12",SPE,Special Education (Approved),,,,2894804
228584.939599998,900254.9362,1915,00350844,St. Columbkille Partnership School,25 Arlington Street,Brighton,BOSTON,02135,617-254-3110,"PK,K,01,02,03,04,05,06,07,08",PRI,Private,,,,35004777
234796.224200003,898794.323800001,1916,00350182,Joseph J Hurley School,70 Worcester Street,Boston,BOSTON,02118,617-635-8489,"PK,K,01,02,03,04,05,06,07,08",ELE,Public Elementary,,Boston,00350000,35171998
229209.268,899904.278200001,1917,00350505,Brighton High School,25 Warren Street,Brighton,BOSTON,02135,617-635-9873,"09,10,11,12",SEC,Public Secondary,,Boston,00350000,35143127
234414.184199996,900064.466600001,1918,00350760,Kingsley Montessori School,30 Fairfield Street,Boston,BOSTON,02116,617-226-4931,"PK,K,01,02,03,04,05,06",PRI,Private,,,,35055600
234787.854400001,897839.922600001,1919,00350257,Orchard Gardens School,906 Albany Street,Roxbury,BOSTON,02119,617-635-1656,"PK,K,01,02,03,04,05,06,07,08",ELE,Public Elementary,,Boston,00350000,35156108
229451.7086,900241.753600001,1920,00350914,St. Joseph Preparatory High School,617 Cambridge Street,Brighton,BOSTON,02134,617-254-8383,"09,10,11,12",PRI,Private,,,,35156951
230764.678199999,891659.027,1921,00350122,Conley Elementary School,450 Poplar Street,Roslindale,BOSTON,02131,617-635-8099,"PK,K,01,02,03,04,05,06",ELE,Public Elementary,,Boston,00350000,35111886
240753.163800001,904686.21,1922,00350215,Bradley Elementary School,110 Beachview Road,East Boston,BOSTON,02128,617-635-8422,"PK,K,01,02,03,04,05,06",ELE,Public Elementary,,Boston,00350000,35156543
236147.140799999,903383.299800001,1923,00350515,Charlestown High School,240 Medford Street,Charlestown,BOSTON,02129,617-635-9914,"07,08,09,10,11,12",SEC,Public Secondary,,Boston,00350000,35093717
229048.653800003,937826.240200002,1924,01490515,Lawrence High School,71 North Parish Road,Lawrence,LAWRENCE,01843,978-975-2750,"09,10,11,12",SEC,Public Secondary,,Lawrence,01490000,2106654
235557.362,899028.0502,1848,00350716,Cathedral High School,74 Union Park Street,Boston,BOSTON,02118,617-542-2325,"07,08,09,10,11,12",PRI,Private,,,,35157005
238364.886,902187.5658,1849,00350080,Donald McKay School,122 Cottage Street,East Boston,BOSTON,02128,617-635-8510,"PK,K,01,02,03,04,05,06,07,08",ELE,Public Elementary,,Boston,00350000,35341730
230831.017200001,888962.069400001,1850,04810550,Boston Renaissance Charter Public School,1415 Hyde Park Avenue,Hyde Park,BOSTON,02136,617-357-0900,"PK,K,01,02,03,04,05,06",CHA,Charter,,Boston Renaissance Charter,04810000,35077125
235296.429399997,893299.182799999,1851,04380505,Codman Academy Charter Public School,637 Washington Street,Dorchester,BOSTON,02124,617-287-0700,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",CHA,Charter,,Codman Academy Charter,04380000,35156214
232841.549400002,896306.969,1852,00350100,Mendell Elementary School,164 School Street,Roxbury,BOSTON,02119,617-635-8234,"PK,K,01,02,03,04,05",ELE,Public Elementary,,Boston,00350000,35123866
205926.375600003,895164.854600001,1853,01000845,The Learning Center for the Deaf School,848 Central Street,Framingham,FRAMINGHAM,01701,508-879-5110,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",SPE,Special Education (Approved),,,,4124097
235848.294399999,899811.711,1854,00350286,Josiah Quincy School,885 Washington Street,Boston,BOSTON,02111,617-635-8497,"PK,K,01,02,03,04,05",ELE,Public Elementary,,Boston,00350000,35145770
250550.079400003,881756.973,1855,01310815,Notre Dame Academy,1073 Main Street,Hingham,HINGHAM,02043,781-749-5930,"09,10,11,12",PRI,Private,,,,3452041
225966.555200003,938929.9516,1856,01490011,Lawrence Family Public Academy,526 Lowell Street,Lawrence,LAWRENCE,01841,978-722-8030,"PK,K",ELE,Public Elementary,,Lawrence,01490000,2107552
111276.916599996,889568.354400001,1857,02780805,The Gorse Children's Center,27 Morgan Street,South Hadley,SOUTH HADLEY,01075,413-533-9819,PK,PRI,Private,,,,735104
278192.452799998,840728.314599998,1858,02390820,The New Testament Christian School,1120 Long Pond Road,Plymouth,PLYMOUTH,02360,508-888-1879,"K,01,02,03,04,05,06,07,08,09,10,11,12",PRI,Private,,,,2197496
173758.019599997,889364.168400001,1859,03480030,Woodland Academy,93 Woodland Street,Worcester,WORCESTER,01610,508-799-3557,"K,01,02,03,04,05,06",ELE,Public Elementary,,Worcester,03480000,1373899
243373.182,881667.818,1860,00400840,JRI Granite Academy School,6 Columbian Street,Braintree,BRAINTREE,02184,781-380-3945,"05,06,07,08,09,10,11,12",SPE,Special Education (Approved),,,,2401332
214065.617600001,930393.408399999,1861,01600055,Washington School,795 Wilder Street,Lowell,LOWELL,01851,978-937-7635,"PK,K,01,02,03,04",ELE,Public Elementary,,Lowell,01600000,1993899
110945.195200004,872596.3902,1862,02810861,Springfield Commonwealth Academy,1 Ames Hill Drive,Springfield,SPRINGFIELD,01105,413-285-8976,"06,07,08",PRI,Private,,,,582155
106993.811800003,886696.136399999,1863,01370045,E.N. White Elementary School,1 Jefferson Street,Holyoke,HOLYOKE,01040,413-534-2058,"PK,K,01,02,03,04,05",ELE,Public Elementary,,Holyoke,01370000,228085
249865.480599999,923071.569200002,1864,00300870,Children's Center for Communication School,6 Echo Avenue,Beverly,BEVERLY,01915,978-927-7070,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",SPE,Special Education (Approved),,,,21779
181910.770400003,927645.443399999,1865,01620305,Lunenburg Middle School,1079 Massachusetts Avenue,Lunenburg,LUNENBURG,01462,978-582-4115,"06,07,08",MID,Public Middle,,Lunenburg,01620000,1651628
206893.6,894359.107799999,1866,01700803,Wayside Academy School,1 Frederick Abbott Way,Framingham,FRAMINGHAM,01701,508-879-9800,"05,06,07,08,09,10,11,12",SPE,Special Education (Approved),,,,4139510
264633.060500003,834641.326400001,1867,03100315,Wareham Cooperative Alternative School,48 Marion Road,Wareham,WAREHAM,02571,508-291-3500,"09,10,11,12",SEC,Public Secondary,,Wareham,03100000,3750677
269358.889799997,931127.34,1868,01070025,Gloucester PreSchool,2 Blackburn Drive,Gloucester,GLOUCESTER,01930,978-281-9840,PK,ELE,Public Elementary,,Gloucester,01070000,3384891
239044.868199997,853907.068,1869,06250050,Laliberte Elementary School,777 Pleasant Street,Raynham,RAYNHAM,02767,508-824-2731,"02,03,04",ELE,Public Elementary,,Bridgewater-Raynham,06250000,3152486
246598.625600003,955828.014600001,1870,00070865,Sparhawk School (Middle & High School),4 Noel Street,Amesbury,AMESBURY,01913,978-388-5354,"K,01,02,03,04,05,06,07,08,09,10,11,12",PRI,Private,,,,98419
110881.0788,873875.909400001,1871,01370840,RFK Academy School,"One Federal Street, Building 102-1",Springfield,SPRINGFIELD,01105,413-507-2029,"05,06,07,08,09,10,11,12",SPE,Special Education (Approved),,,,596638
218164.225199997,854908.1864,1872,00160816,Community Care Service,80 Park Street,Attleboro,ATTLEBORO,02703,508-222-0118,"06,07,08,09,10,11,12",SPU,Special Education (Unapproved),,,,4187643
245136.638599999,912641.714600001,1873,01630885,St. Mary's Middle and High School,35 Tremont Street,Lynn,LYNN,01902,781-596-2007,"07,08,09,10,11,12",PRI,Private,,,,3782503
251433.665799998,951289.8312,1874,02040815,Newburyport Montessori School,20 Pleasant Street,Newburyport,NEWBURYPORT,01950,978-462-7165,"PK,K",PRI,Private,,,,3873448
108200.9758,884396.087,1875,01370887,Springdale Education Center School,317 Maple Street,Holyoke,HOLYOKE,01040,413-420-0115,"K,01,02,03,04,05,06,07,08,09,10,11,12",SPE,Special Education (Approved),,,,237042
216890.755400002,926980.937199999,1876,00310805,New England Pediatric Care School,78 Boston Road,North Billerica,BILLERICA,01862,978-667-5123,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",SPE,Special Education (Approved),,,,2363144
173126.618199997,892609.437800001,1877,03480855,Notre Dame Academy,425 Salisbury Street,Worcester,WORCESTER,01609,508-757-6200,"07,08,09,10,11,12",PRI,Private,,,,1394358
216328.723800004,862448.939,1878,02380010,Anna Ware Jackson School,68 Messenger Street,Plainville,PLAINVILLE,02762,508-699-1304,"PK,K,01,02",ELE,Public Elementary,,Plainville,02380000,2078469
232168.432599999,850517.323600002,1879,02930015,James L. Mulcahey Elementary School,28 Clifford Street,Taunton,TAUNTON,02780,508-821-1255,"PK,K,01,02,03,04",ELE,Public Elementary,,Taunton,02930000,2669243
124527.010799997,868883.2016,1880,06800005,Green Meadows Elementary School,38 North Road,Hampden,HAMPDEN,01036,413-566-3996,"PK,K,01,02,03,04,05,06,07,08",ELE,Public Elementary,,Hampden-Wilbraham,06800000,1087743
220216.680200003,904957.650199998,1881,03080850,Milestones Day School,410 Totten Pond Road,Waltham,WALTHAM,02451,781-895-3200,"02,03,04,05,06,07,08,09,10,11,12",SPE,Special Education (Approved),,,,4174953
210207.983400002,930110.660599999,1882,00560505,Chelmsford High School,200 Richardson Road,North Chelmsford,CHELMSFORD,01863,978-251-5111,"09,10,11,12",SEC,Public Secondary,,Chelmsford,00560000,2340203
175328.453599997,926258.7766,1883,00970315,Arthur M Longsjo Middle School,98 Academy Street,Fitchburg,FITCHBURG,01420,978-343-2146,"05,06,07,08",MID,Public Middle,,Fitchburg,00970000,1353610
228178.049800001,826548.891199999,1884,35090305,Argosy Collegiate Charter School,263 Hamlet Street,Fall River,FALL RIVER,02724,508-567-4725,"06,07,08,09,10,11,12",CHA,Charter,,Argosy Collegiate Charter School,35090000,3935577
231885.614399999,898218.665,1885,00460060,The Lynch Center,599 Brookline Avenue,Brookline,BROOKLINE,02445,617-713-5472,PK,ELE,Public Elementary,,Brookline,00460000,3316683
234715.868799999,896158.336800002,2059,00350010,Haynes Early Education Center,263 Blue Hill Avenue,Roxbury,BOSTON,02119,617-635-6446,"PK,K,01",ELE,Public Elementary,,Boston,00350000,35341731
238667.278,903221.9518,2060,00350264,Kennedy Patrick J Elementary School,343 Saratoga Street,East Boston,BOSTON,02128,617-635-8466,"PK,K,01,02,03,04,05,06",ELE,Public Elementary,,Boston,00350000,35158033
240827.754,904344.755399998,2061,00350062,Guild Elementary School,195 Leyden Street,East Boston,BOSTON,02128,617-635-8523,"PK,K,01,02,03,04,05,06",ELE,Public Elementary,,Boston,00350000,35341729
229979.287,901152.090599999,2062,00490855,German International School Boston,57 Holton Street,Allston,BOSTON,02134,617-783-2600,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",PRI,Private,,,,35341150
234545.347800002,897406.007399999,2063,00350074,Dearborn Middle School,36 Winthrop Street,Roxbury,BOSTON,02119,617-635-8412,"06,07,08,09,10,11,12",MID,Public Middle,,Boston,00350000,35419888
227999.640199997,899510.586,2064,00350375,Edison K-8 School,60 Glenmont Road,Brighton,BOSTON,02135,617-635-8436,"PK,K,01,02,03,04,05,06,07,08",ELE,Public Elementary,,Boston,00350000,35064478
153095.082400002,893063.467,2065,02150805,Valley View School,91 Oakham Road,North Brookfield,NORTH BROOKFIELD,01535,508-867-6505,"05,07,08,09,10,11,12",SPU,Special Education (Unapproved),,,,1073323
213649.365400001,859134.577799998,2066,02120810,St. Mary Sacred Heart School,57 Richards Avenue,North Attleborough,NORTH ATTLEBOROUGH,02760,508-695-3072,"K,01,02,03,04,05,06,07,08",PRI,Private,,,,80435
239594.758199997,905541.400800001,2067,00570035,George F Kelly Elementary,300 Crescent Avenue,Chelsea,CHELSEA,02150,617-466-5350,"01,02,03,04,05,06",ELE,Public Elementary,,Chelsea,00570000,3685444
112962.844800003,866461.5262,2068,01590017,Glenbrook Middle School,110 Cambridge Circle,Longmeadow,LONGMEADOW,01106,413-565-4250,"06,07,08",MID,Public Middle,,Longmeadow,01590000,660768
257889.024800003,924733.436799999,2069,01660810,Landmark Elementary & Middle School,167 Bridge Street,Manchester,MANCHESTER,01944,978-236-3111,"K,01,02,03,04,05,06,07,08,09",SPU,Special Education (Unapproved),,,,3051156
239708.203599997,871753.748599999,2070,00440065,Louis F Angelo Elementary School,472 North Main Street,Brockton,BROCKTON,02301,508-894-4501,"K,01,02,03,04,05",ELE,Public Elementary,,Brockton,00440000,3281094
189766.875600003,897395.963799998,2071,02130825,The Fitzgerald Institute,261 Main Street,Northborough,NORTHBOROUGH,01532,508-466-8486,"PK,K,01,02,03,04,05,06,07,08",PRI,Private,,,,1720682
240793.803199999,877744.251200002,2072,01330505,Holbrook Junior Senior High School,245 South Franklin Street,Holbrook,HOLBROOK,02343,781-767-4616,"06,07,08,09,10,11,12",SEC,Public Secondary,,Holbrook,01330000,2509817
111207.913599998,876383.020799998,2073,02810485,Van Sickle Academy,1170 Carew Street,Springfield,SPRINGFIELD,01104,413-750-2887,"06,07,08",MID,Public Middle,,Springfield,02810000,581639
224955.7566,900551.191399999,2074,02070801,Clearway School,61 Chestnut Street,West Newton,NEWTON,02458,617-964-6186,"06,07,08,09,10,11,12",SPE,Special Education (Approved),,,,2766048
197640.012800001,886178.439399999,2075,01390805,Michael Carter Lisnow Respite Center,112 Main Street,Hopkinton,HOPKINTON,01748,508-435-1222,"PK,K",SPU,Special Education (Unapproved),,,,2086785
245505.7848,923565.55,2076,00710860,Northeast ARC,64 Holten Street,Danvers,DANVERS,01923,978-750-1436,"06,07,08,09,10,11,12",SPU,Special Education (Unapproved),,,,3075380
317970.405,826926.933400001,2077,07120002,Harwich Elementary School,263 South Street,Harwich,HARWICH,02645,508-430-7216,"PK,K,01,02,03,04",ELE,Public Elementary,,Monomoy,07120000,2165143
281826.9274,793784.702399999,2078,00890005,Edgartown Elementary School,35 Robinson Road,Edgartown,EDGARTOWN,02539,508-627-3316,"PK,K,01,02,03,04,05,06,07,08",ELE,Public Elementary,,Edgartown,00890000,4165111
221606.2148,907750.313,2079,01550810,Cotting School,453 Concord Avenue,Lexington,LEXINGTON,02421,781-862-7323,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",SPE,Special Education (Approved),,,,2534973
234178.246,837273.824200001,2080,01020805,Crystal Springs School,38 Narrows Road,Assonet,FREETOWN,02702,508-644-3101,"K,01,02,03,04,05,06,07,08,09,10,11,12",SPE,Special Education (Approved),,,,2500685
250757.192199998,879744.0436,2081,02190830,The Accord School,76 Accord Park Drive,Norwell,NORWELL,02061,508-232-0712,"05,06,07,08,09,10,11,12",PRI,Private,,,,3375157
211565.143200003,852621.516,2082,00160815,Arbour Fuller Hospital Special Ed. Program,200 May Street,South Attleboro,ATTLEBORO,02703,508-761-8500,"K,01,02,03,04,05,06,07,08,09,10,11,12",SPU,Special Education (Unapproved),,,,2953830
203178.347400002,893390.692600001,2083,01470815,New River Academy,569 Salem End Road,Framingham,FRAMINGHAM,01702,508-626-9961,"07,08,09,10,11,12",PRI,Private,,,,4135627
224851.591600001,900585.568399999,2084,00100815,Dearborn Academy School,575 Washington Street,Newton,NEWTON,02458,781-641-5992,"02,03,04,05,06,07,08,09,10,11,12",SPE,Special Education (Approved),,,,2749921
214233.953400001,871870.772799999,2085,06900510,King Philip Regional Middle School,18 King Street,Norfolk,NORFOLK,02056,508-541-7324,"07,08",MID,Public Middle,,King Philip,06900000,1712214
242630.539800003,820516.898200002,2086,02010845,Schwartz Center School,1 Posa Place,Dartmouth,DARTMOUTH,02747,508-996-3391,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",SPE,Special Education (Approved),,,,2772784
106056.135200001,897507.841800001,2087,02100870,Clarke School for the Deaf Northampton,45 Round Hill Road,Northampton,NORTHAMPTON,01060,413-588-2333,"PK,K,01,02,03,04,05,06,07,08,09",SPE,Special Education (Approved),,,,690309
275952.277199998,845399.757800002,2088,02390805,The COVE School,900 Ship Pond Road,Plymouth,PLYMOUTH,02360,508-209-6404,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",SPE,Special Education (Approved),,,,2175621
222336.2152,895016.578200001,2089,01990870,Confidence Connection,140 Gould Street,Needham,NEEDHAM,02494,781-433-9890,"PK,K,01,02,03,04,05,06,07,08",SPU,Special Education (Unapproved),,,,2804107
216070.760200001,913087.092799999,2090,03080815,The Guild for Human Services School,521 Virginia Road,Concord,CONCORD,01742,781-893-6000,"K,01,02,03,04,05,06,07,08,09,10,11,12",SPE,Special Education (Approved),,,,2354313
111030.404200003,873842.824200001,2091,35080505,Phoenix Academy Public Charter High School Springfield,65 Lincoln Street,Springfield,SPRINGFIELD,01105,413-273-1236,"09,10,11,12",CHA,Charter,,Phoenix Academy - Springfield,35080000,4219276
228891.555399999,828466.674800001,2092,00950525,Resiliency Preparatory Academy,290 Rock Street,Fall River,FALL RIVER,02720,508-675-8230,"07,08,09,10,11,12",SEC,Public Secondary,,Fall River,00950000,3947482
98036.8334000036,882126.1006,2093,03250840,White Oak School,533 North Road,Westfield,WESTFIELD,01085,413-562-9500,"03,04,05,06,07,08,09,10,11,12",SPE,Special Education (Approved),,,,977174
253114.451200001,937764.7324,2094,01440505,Ipswich High School,134 High Street,Ipswich,IPSWICH,01938,978-356-3137,"09,10,11,12",SEC,Public Secondary,,Ipswich,01440000,2521482
230340.904399998,888278.408,2095,04120530,Academy of the Pacific Rim Charter Public School,1 Westinghouse Plaza,Hyde Park,BOSTON,02136,617-361-0050,"05,06,07,08,09,10,11,12",CHA,Charter,,Academy Of the Pacific Rim Charter,04120000,35148470
250465.240800001,923155.6666,2096,00300807,Bright Horizons,150 Cummings Center,Beverly,BEVERLY,01915,978-922-4252,"PK,K",SPU,Special Education (Unapproved),,,,4294752
183976.856200002,884666.400800001,2097,01100305,Grafton Middle School,22 Providence Road,Grafton,GRAFTON,01519,508-839-5420,"07,08",MID,Public Middle,,Grafton,01100000,4166613
214516.868,931504.6818,2098,01600515,The Career Academy,125 Smith Street,Lowell,LOWELL,01851,978-970-3318,"09,10,11,12",SEC,Public Secondary,,Lowell,01600000,1994399
111445.196599998,891067.165800001,2099,02780850,Berkshire Hills Music Academy,48 Woodbridge Street,South Hadley,SOUTH HADLEY,01075,413-540-9720,12,SPU,Special Education (Unapproved),,,,732803
236789.401799999,901830.424,2100,00350096,Eliot Elementary School,16 Charter Street,Boston,BOSTON,02113,617-635-8545,"PK,K,01,02,03,04,05,06,07,08",ELE,Public Elementary,,Boston,00350000,35155912
